Year,Measure,Sub-Measure,Sub-Measure,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,Units
2011,Visitor Days,Day Visitor,Day Visitor,246.8401194,343.6503863,425.974748,965.8552978,840.0061285,781.9817112,999.8817117,1079.689944,956.3166973,650.9617598,374.3734257,288.1576302,7953.68956,000s
2011,Visitor Days,Total,Total,342.8186815,454.2612619,573.010118,1224.203967,1243.416249,1193.594386,1381.409856,1528.781376,1337.820469,863.7194121,501.3229445,393.8596713,11038.21839,000s
2011,Visitor Numbers,Serviced Accommodation,Serviced Accommodation,13.35236736,17.36226026,22.05072516,29.21517571,28.63948676,28.74047575,30.21295529,30.8620828,29.45332955,28.36642482,20.72410269,18.96609919,297.9454854,000s
2011,Visitor Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,7.400278471,11.2432027,16.92384756,32.44153285,55.61426228,53.40574988,44.79130553,54.21136645,47.85792762,25.36940583,15.53124667,9.941762529,374.7318884,000s
2011,Visitor Numbers,SFR,SFR,8.332508444,3.197059367,3.767687307,6.335814426,5.477949296,4.548913599,5.626474365,5.607332637,3.923804711,3.786772478,3.114018883,6.719177557,60.43751307,000s
2011,Visitor Numbers,Day Visitor,Day Visitor,246.8401194,343.6503863,425.974748,965.8552978,840.0061285,781.9817112,999.8817117,1079.689944,956.3166973,650.9617598,374.3734257,288.1576302,7953.68956,000s
2011,Visitor Numbers,Total,Total,275.9252737,375.4529087,468.717008,1033.847821,929.7378268,868.6768504,1080.512447,1170.370726,1037.551759,708.4843629,413.742794,323.7846695,8686.804447,000s
2011,Vehicle Days,Serviced Accommodation,Serviced Accommodation,7.053230056,11.59882467,15.05023453,15.06814471,17.10362266,16.97721714,16.69540524,18.00855273,14.78040231,15.27461801,10.11089685,8.600032976,166.3211819,000s
2011,Vehicle Days,Non-Serviced Accommodation,Non-Serviced Accommodation,14.43973376,26.15574472,29.72618514,50.0423867,99.54601233,102.3277184,84.19573479,100.3188239,94.81796171,41.12769958,25.13664856,13.10709545,680.941745,000s
2011,Vehicle Days,SFR,SFR,5.902193481,1.902250323,2.295149518,4.846898036,3.414588394,2.706603592,3.985419342,4.130735043,2.41248593,2.296046379,1.791079861,4.949794134,40.63324403,000s
2011,Vehicle Days,Day Visitor,Day Visitor,58.62452836,93.27653344,115.6217173,217.317442,189.0013789,201.0810114,224.9733851,242.9302374,227.1252156,176.6896205,101.6156441,68.43743718,1916.694151,000s
2011,Vehicle Days,Total,Total,86.01968566,132.9333531,162.6932865,287.2748714,309.0656023,323.0925506,329.8499445,365.3883491,339.1360656,235.3879845,138.6542694,95.09435975,2804.590322,000s
2011,Vehicle Numbers,Serviced Accommodation,Serviced Accommodation,3.812269013,6.611396927,8.762128015,8.196476551,8.817199262,8.509259226,8.372283505,8.49459968,8.183592407,8.251699962,6.27215957,5.497791273,89.78085539,000s
2011,Vehicle Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,2.126965693,4.007974503,4.991337057,8.639030951,16.47910688,15.82387398,12.24170619,14.6808035,14.16759804,6.829322809,4.48275767,2.236988478,106.7074658,000s
2011,Vehicle Numbers,SFR,SFR,2.360877392,0.905833487,1.067511404,1.795147421,1.552085634,1.288858853,1.594167737,1.588744247,1.111744668,1.072918869,0.88230535,1.903766975,17.12396204,000s
2011,Vehicle Numbers,Day Visitor,Day Visitor,58.62452836,93.27653344,115.6217173,217.317442,189.0013789,201.0810114,224.9733851,242.9302374,227.1252156,176.6896205,101.6156441,68.43743718,1916.694151,000s
2011,Vehicle Numbers,Total,Total,66.92464046,104.8017384,130.4426938,235.9480969,215.8497707,226.7030035,247.1815426,267.6943849,250.5881507,192.8435622,113.2528667,78.07598391,2130.306435,000s
2011,Accommodation,Serviced Accommodation,Serviced Accommodation,3217.439922,3224.912722,3232.420118,3241,3241,3241,3241,3241,3241,3241,3227.715022,3221.107129,3241,Bed Spaces
2011,Accommodation,Non-Serviced Accommodation,Non-Serviced Accommodation,9899.755859,10572.2566,14500.94566,17753.42386,17882.55187,17882.55187,17887,17774.98107,17887,16519.96096,12327.19751,10754.94194,17887,Bed Spaces
2011,Accommodation,Total,Total,13117.19578,13797.16933,17733.36578,20994.42386,21123.55187,21123.55187,21128,21015.98107,21128,19760.96096,15554.91253,13976.04907,21128,Bed Spaces
2011,Economic Impact,Total,Total,13477.73834,17634.3656,22273.76594,45030.83325,47530.88897,46116.9952,54888.59943,60805.27147,50074.6682,33058.07771,19423.37922,15542.94483,425857.5282,£000s
2012,Economic Impact,Indirect Expenditure,Indirect Expenditure,3711.903673,4653.627067,6248.454415,10648.95615,12209.23071,12256.81396,14090.88743,16016.31006,13071.66481,8378.817791,5311.100929,4247.9924,110845.7594,£000s
2012,Economic Impact,Direct Revenue,Direct Revenue,8916.032012,11136.99785,14986.7619,25527.17869,29553.74194,29729.9983,33794.62836,38566.66009,31623.87746,19999.26339,12781.45029,10241.05422,266857.6445,£000s
2012,Economic Impact,VAT,VAT,1783.206402,2227.399571,2997.352379,5105.435738,5910.748388,5945.99966,6758.925672,7713.332019,6324.775491,3999.852677,2556.290059,2048.210845,53371.5289,£000s
2012,Economic Impact,Serviced Accommodation,Serviced Accommodation,2117.500733,2874.198441,3911.992022,4908.6772,5266.148685,5935.866526,6516.060287,7282.728169,5663.747848,4930.611364,3469.260001,2861.190711,55737.98199,£000s
2012,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,2735.874936,3724.498571,5449.283074,9155.402809,14821.35869,15553.19669,16326.41085,19760.42845,14586.88785,7879.07888,4514.845388,3204.00841,117711.2746,£000s
2012,Economic Impact,SFR,SFR,896.6009515,283.881653,354.7109478,729.967582,504.7250686,404.3149236,595.3660294,623.9609451,361.9985588,344.4687253,275.0319809,780.898288,6155.925654,£000s
2012,Economic Impact,Day Visitor,Day Visitor,8661.165467,11135.44583,14516.58265,26487.52298,27081.4886,26039.43377,31206.6043,34629.18461,30407.68351,19223.77489,12389.70391,9691.160058,251469.7506,£000s
2012,Economic Impact,Accommodation,Accommodation,1289.300962,1755.579172,2390.59921,3206.09636,3732.486439,4059.993309,5818.635961,6505.74397,3866.955522,3155.958239,2062.357521,1663.291467,39506.99813,£000s
2012,Economic Impact,Food & Drink,Food & Drink,2376.301003,2908.495917,3916.576039,6830.782133,7914.061413,7916.123263,8555.896568,9806.887668,8475.717025,5246.351782,3329.572812,2683.863114,69960.62874,£000s
2012,Economic Impact,Recreation,Recreation,918.537811,1132.985028,1529.44077,2724.991986,3261.248535,3254.235215,3482.498705,4026.792957,3481.391594,2049.279382,1302.381607,1033.23505,28197.01864,£000s
2012,Economic Impact,Shopping,Shopping,3076.306714,3805.255527,5073.78095,9068.223552,10198.98809,10054.27487,11202.84726,12741.92374,11060.3905,6766.782798,4318.615683,3450.027028,90817.41671,£000s
2012,Economic Impact,Transport,Transport,1255.585522,1534.68221,2076.364927,3697.084658,4446.957462,4445.371643,4734.749862,5485.31176,4739.42282,2780.891184,1768.522672,1410.637563,38375.58228,£000s
2012,Economic Impact,Direct Expenditure,Direct Expenditure,10699.23841,13364.39743,17984.11427,30632.61443,35464.49033,35675.99796,40553.55403,46279.99211,37948.65295,23999.11606,15337.74035,12289.26507,320229.1734,£000s
2012,Population,Total,Total,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,Persons
2012,Employment,Serviced Accommodation,Serviced Accommodation,1237.541024,1284.907329,1351.288545,1420.446212,1448.155422,1511.445301,1485.832434,1535.454331,1482.034763,1419.97402,1322.145634,1281.232726,1398.371478,FTEs
2012,Employment,Non-Serviced Accommodation,Non-Serviced Accommodation,1462.411292,1558.077181,1781.626881,2186.082359,2812.896182,2880.671849,2701.456693,3037.681865,2781.423064,2033.321258,1667.290396,1478.972063,2198.49259,FTEs
2012,Employment,SFR,SFR,112.1217028,35.499956,44.35729786,91.28387399,63.11685711,50.56037206,74.45168655,78.02753669,45.26862786,43.0764879,34.39328719,97.6528584,64.1508787,FTEs
2012,Employment,Day Visitor,Day Visitor,1067.819816,1372.869478,1789.723873,3265.599996,3338.828969,3210.355867,3847.407209,4269.371099,3748.909673,2370.065303,1527.504745,1194.806032,2583.605172,FTEs
2012,Employment,Direct Employment,Direct Employment,3879.893835,4251.353943,4966.996597,6963.41244,7662.99743,7653.033389,8109.148022,8920.534832,8057.636128,5866.437068,4551.334062,4052.66368,6244.620119,FTEs
2012,Employment,Indirect Employment,Indirect Employment,532.0435597,667.024936,895.6185888,1526.361952,1750.003001,1756.823318,2019.709176,2295.688512,1873.619493,1200.972987,761.2635706,608.8835264,1324.001052,FTEs
2012,Employment,Total,Total,4411.937394,4918.378879,5862.615186,8489.774392,9413.000431,9409.856707,10128.8572,11216.22334,9931.25562,7067.410056,5312.597633,4661.547206,7568.621171,FTEs
2012,Employment,Accommodation,Accommodation,2358.781364,2379.345492,2454.358975,2513.864639,2525.727448,2546.619619,2538.363834,2540.007452,2533.286925,2506.592878,2413.298639,2341.485443,2470.977726,FTEs
2012,Employment,Food & Drink,Food & Drink,527.1911166,645.2605154,868.9067977,1515.434137,1755.763629,1756.221058,1898.157119,2175.694095,1880.368992,1163.922437,738.6779731,595.424902,1293.418564,FTEs
2012,Employment,Recreation,Recreation,247.2906358,305.024556,411.7591849,733.6279386,878.000028,876.1118875,937.5654531,1084.101469,937.2673943,551.7112036,350.6298507,278.1696621,632.6049387,FTEs
2012,Employment,Shopping,Shopping,622.1846294,769.6149052,1026.17483,1834.05292,2062.750635,2033.48231,2265.781673,2577.060689,2236.969718,1368.585333,873.4422632,697.7697569,1530.655805,FTEs
2012,Employment,Transport,Transport,124.4460889,152.1084748,205.7968094,366.432806,440.7556904,440.5985136,469.279943,543.6711263,469.7430985,275.6252167,175.2853356,139.8139151,316.9630849,FTEs
2012,Visitor Days,Serviced Accommodation,Serviced Accommodation,21.16822547,28.48122988,39.21590018,50.16648429,53.48234212,60.69412696,57.95385067,65.62866379,58.09884289,50.12352022,34.63603772,28.35076141,547.9999856,000s
2012,Visitor Days,Non-Serviced Accommodation,Non-Serviced Accommodation,53.34367225,72.73953513,107.7595637,184.9946661,310.8164077,325.9347001,291.7025304,362.1509733,305.0518306,156.2052543,89.4073659,62.31540939,2322.421909,000s
2012,Visitor Days,SFR,SFR,20.75687701,6.572039152,8.211781959,16.8992095,11.68470339,9.360145257,13.78309874,14.44508906,8.380494745,7.974668053,6.367163666,18.07828744,142.513558,000s
2012,Visitor Days,Day Visitor,Day Visitor,264.7074896,340.3278603,443.6640963,809.5268174,827.679934,795.8320588,953.754078,1058.356934,929.337004,587.5279961,378.6612128,296.186773,7685.562254,000s
2012,Visitor Days,Total,Total,359.9762643,448.1206644,598.8513422,1061.587177,1203.663387,1191.821031,1317.193558,1500.58166,1300.868172,801.8314387,509.07178,404.9312313,10698.49771,000s
2012,Visitor Numbers,Serviced Accommodation,Serviced Accommodation,10.52050144,16.24273241,23.94154778,27.46795228,26.91837885,30.25903529,29.50141736,31.43551391,33.07728655,25.38568268,21.07427261,20.25304904,296.0773702,000s
2012,Visitor Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,7.674764249,11.1486408,17.24482036,32.6368694,52.19597309,50.16643265,42.76576397,52.90222619,45.57034144,26.49500269,16.40209461,9.692154207,364.8950836,000s
2012,Visitor Numbers,SFR,SFR,8.302750804,3.129542453,3.819433469,6.258966483,5.311228812,4.457212027,5.513239498,5.555803485,3.861979145,3.726480399,3.136533825,6.953187478,60.02635788,000s
2012,Visitor Numbers,Day Visitor,Day Visitor,264.7074896,340.3278603,443.6640963,809.5268174,827.679934,795.8320588,953.754078,1058.356934,929.337004,587.5279961,378.6612128,296.186773,7685.562254,000s
2012,Visitor Numbers,Total,Total,291.2055061,370.8487759,488.6698979,875.8906056,912.1055147,880.7147388,1031.534499,1148.250477,1011.846611,643.1351619,419.2741138,333.0851637,8406.561066,000s
2012,Vehicle Days,Serviced Accommodation,Serviced Accommodation,6.03609725,10.87151888,15.51176211,14.18786108,16.53321307,18.29008183,16.43689951,18.53596195,16.38899326,14.89259837,10.59188651,8.194373868,166.4712477,000s
2012,Vehicle Days,Non-Serviced Accommodation,Non-Serviced Accommodation,15.33647535,25.95749952,31.77922336,49.11027194,92.07820881,96.55017883,79.50463175,97.91591647,90.30069832,41.95369632,25.77983754,14.03986481,660.306503,000s
2012,Vehicle Days,SFR,SFR,5.881115153,1.86207776,2.326671555,4.78810936,3.310665959,2.652041156,3.905211311,4.092775234,2.374473511,2.259489282,1.804029705,5.122181442,40.37884143,000s
2012,Vehicle Days,Day Visitor,Day Visitor,62.86802878,92.37470493,120.4231119,182.1435339,186.2279851,204.6425294,214.5946675,238.1303101,220.7175384,159.4718847,102.779472,70.34435859,1854.718125,000s
2012,Vehicle Days,Total,Total,90.12171653,131.0658011,170.0407689,250.2297763,298.150073,322.1348312,314.4414101,358.6749637,329.7817035,218.5776686,140.9552258,97.70077872,2721.874718,000s
2012,Vehicle Numbers,Serviced Accommodation,Serviced Accommodation,3.039909007,6.194606573,9.551454448,7.697884149,8.298387843,8.96124755,8.232595907,8.624118465,9.237510344,7.479676047,6.461739152,5.891903048,89.67103253,000s
2012,Vehicle Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,2.206519119,3.978453225,5.085646035,8.664063483,15.46286358,14.86057803,11.65597128,14.30334403,13.48962124,7.116042939,4.729401544,2.183673928,103.7361784,000s
2012,Vehicle Numbers,SFR,SFR,2.352446061,0.886703695,1.082172816,1.773373837,1.504848163,1.262876741,1.562084524,1.574144321,1.094227424,1.055836113,0.888684584,1.970069785,17.00746807,000s
2012,Vehicle Numbers,Day Visitor,Day Visitor,62.86802878,92.37470493,120.4231119,182.1435339,186.2279851,204.6425294,214.5946675,238.1303101,220.7175384,159.4718847,102.779472,70.34435859,1854.718125,000s
2012,Vehicle Numbers,Total,Total,70.46690297,103.4344684,136.1423852,200.2788554,211.4940847,229.7272317,236.0453193,262.6319169,244.5388975,175.1234398,114.8592973,80.39000535,2065.132804,000s
2012,Accommodation,Serviced Accommodation,Serviced Accommodation,3207.229335,3216.828125,3224.375,3233,3233,3233,3233,3233,3233,3233,3219.645161,3210.915827,3233,Bed Spaces
2012,Accommodation,Non-Serviced Accommodation,Non-Serviced Accommodation,9923.069605,10590.57445,14895.12,18067.35481,18195.63143,18195.63143,18200,18089,18200,17607.80114,12462.56034,9785.782714,18200,Bed Spaces
2012,Accommodation,Total,Total,13130.29894,13807.40258,18119.495,21300.35481,21428.63143,21428.63143,21433,21322,21433,20840.80114,15682.2055,12996.69854,21433,Bed Spaces
2012,Economic Impact,Total,Total,14411.14209,18018.02449,24232.56869,41281.57058,47673.72104,47932.81192,54644.44147,62296.30218,51020.31776,32377.93385,20648.84128,16537.25747,431074.9328,£000s
2013,Economic Impact,Indirect Expenditure,Indirect Expenditure,3495.282808,4856.070299,5933.424128,10750.67346,12857.9856,12036.52389,14578.91381,16914.17354,12789.54352,8247.486677,5568.703542,4788.463641,112817.2449,£000s
2013,Economic Impact,Direct Revenue,Direct Revenue,8418.537878,11692.97206,14332.5517,25711.84542,31185.31938,29266.66595,35122.34554,40870.61395,30921.06645,19659.05594,13484.46292,11630.4496,272295.8868,£000s
2013,Economic Impact,VAT,VAT,1683.707576,2338.594413,2866.510341,5142.369085,6237.063877,5853.333191,7024.469108,8174.12279,6184.213291,3931.811189,2696.892585,2326.089921,54459.17736,£000s
2013,Economic Impact,Serviced Accommodation,Serviced Accommodation,2217.563418,3238.232657,4687.286093,4310.543153,5749.124362,6085.100941,7232.516386,7993.835759,5257.213618,4645.390008,3980.04766,3417.072185,58813.92624,£000s
2013,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,2767.441559,3661.885086,5722.521169,8713.481176,15330.65259,15493.47217,16661.06795,20459.23049,14746.06702,7803.010613,4653.295913,3317.155488,119329.2812,£000s
2013,Economic Impact,SFR,SFR,920.849773,295.0957957,373.308374,730.7998363,521.1106974,411.1770762,615.2983186,646.414289,367.7762703,349.6407269,287.2499507,799.9200716,6318.64118,£000s
2013,Economic Impact,Day Visitor,Day Visitor,7691.673511,11692.42324,12349.37054,27850.0638,28679.48121,25166.77284,32216.84581,36859.42975,29523.76636,19040.31246,12829.46553,11210.85542,255110.4605,£000s
2013,Economic Impact,Accommodation,Accommodation,1319.657519,1872.603109,2702.892875,2923.593509,3966.214867,4095.657836,6078.54178,6815.817393,3732.554235,3028.768958,2239.022393,1858.603011,40633.92748,£000s
2013,Economic Impact,Food & Drink,Food & Drink,2232.812528,3041.625571,3683.776326,6926.729818,8341.611012,7776.093818,8886.033438,10406.06846,8299.603897,5172.137308,3502.884016,3045.252114,71314.62831,£000s
2013,Economic Impact,Recreation,Recreation,856.8333124,1184.251251,1417.881535,2772.633952,3433.12584,3195.242796,3617.457335,4276.265721,3416.7039,2022.08577,1367.485074,1176.347175,28736.31366,£000s
2013,Economic Impact,Shopping,Shopping,2833.953578,3989.06225,4591.935417,9335.039609,10760.88062,9829.733815,11617.2218,13545.13459,10820.46496,6693.930113,4513.461543,3943.120512,92473.93879,£000s
2013,Economic Impact,Transport,Transport,1175.280941,1605.429884,1936.065549,3753.848534,4683.487049,4369.93769,4923.091192,5827.327789,4651.739462,2742.133794,1861.609899,1607.126792,39137.07858,£000s
2013,Economic Impact,Direct Expenditure,Direct Expenditure,10102.24545,14031.56648,17199.06204,30854.21451,37422.38326,35119.99915,42146.81465,49044.73674,37105.27975,23590.86713,16181.35551,13956.53952,326755.0642,£000s
2013,Population,Total,Total,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,Persons
2013,Employment,Serviced Accommodation,Serviced Accommodation,1239.771918,1300.806383,1392.79515,1375.195281,1482.271384,1518.952639,1533.577669,1584.066347,1440.231419,1393.134033,1348.28564,1310.628584,1409.97637,FTEs
2013,Employment,Non-Serviced Accommodation,Non-Serviced Accommodation,1394.611379,1482.416506,1734.694137,2075.292386,2782.969792,2798.811862,2674.898026,3042.958275,2721.972213,1954.416704,1609.757083,1456.061403,2144.071647,FTEs
2013,Employment,SFR,SFR,114.2978169,36.62791284,46.33582311,90.70841775,64.68135936,51.03616633,76.37212565,80.23430555,45.64916671,43.3981448,35.65407001,99.28776721,65.35692302,FTEs
2013,Employment,Day Visitor,Day Visitor,941.2416628,1430.819428,1511.211057,3408.054219,3509.551276,3079.695866,3942.423905,4510.543889,3612.86772,2329.99169,1569.961004,1371.889249,2601.520914,FTEs
2013,Employment,Direct Employment,Direct Employment,3689.922777,4250.67023,4685.036167,6949.250303,7839.473812,7448.496534,8227.271726,9217.802816,7820.720518,5720.940571,4563.657797,4237.867003,6220.925854,FTEs
2013,Employment,Indirect Employment,Indirect Employment,497.2691016,690.8664757,844.1401305,1529.4836,1829.288014,1712.419781,2074.122116,2406.356322,1819.550854,1173.358642,792.2518319,681.248169,1337.529586,FTEs
2013,Employment,Total,Total,4187.191878,4941.536705,5529.176298,8478.733902,9668.761826,9160.916314,10301.39384,11624.15914,9640.271372,6894.299214,5355.909628,4919.115172,7558.455441,FTEs
2013,Employment,Accommodation,Accommodation,2284.757943,2305.707841,2382.687136,2439.782247,2464.258555,2479.148255,2487.436187,2491.224379,2450.305547,2428.125876,2337.687028,2303.273877,2404.532906,FTEs
2013,Employment,Food & Drink,Food & Drink,491.6743511,669.7782549,811.182449,1525.293927,1836.856489,1712.327315,1956.74051,2291.458371,1827.606352,1138.925558,771.3492306,670.5768345,1308.64747,FTEs
2013,Employment,Recreation,Recreation,228.9631737,316.4558624,378.886595,740.9038142,917.4005921,853.8334361,966.6576921,1142.704604,913.0123179,540.3421748,365.4196424,314.3437336,639.9103032,FTEs
2013,Employment,Shopping,Shopping,568.9066854,800.7908811,921.8156495,1873.977924,2160.210729,1973.286128,2332.118351,2719.140385,2172.172087,1343.784042,906.0622822,791.5682312,1546.986115,FTEs
2013,Employment,Transport,Transport,115.6206235,157.9373899,190.4643376,369.2923904,460.7474467,429.9013987,484.3189857,573.2750773,457.6242141,269.7629205,183.1396134,158.1043266,320.8490604,FTEs
2013,Visitor Days,Serviced Accommodation,Serviced Accommodation,21.76127048,31.29645096,46.24677201,43.05023433,57.45542985,61.04790935,62.37789443,69.64953842,52.78135928,46.11924204,39.26067711,33.38151754,564.4282958,000s
2013,Visitor Days,Non-Serviced Accommodation,Non-Serviced Accommodation,52.35576644,69.33574193,109.558462,170.1664713,310.2445602,313.5726825,291.6133645,366.9288246,297.9672744,149.8414779,89.44640642,62.82477103,2283.855803,000s
2013,Visitor Days,SFR,SFR,20.6405985,6.614492412,8.367606194,16.38068059,11.68055528,9.216422907,13.79174532,14.48920138,8.243605585,7.837102287,6.438629921,17.92999196,141.6306323,000s
2013,Visitor Days,Day Visitor,Day Visitor,227.6048013,345.9912416,365.4310109,824.1130135,848.6563571,744.7115797,953.3307384,1090.709736,873.6396527,563.4231,379.6375324,331.7411376,7548.989901,000s
2013,Visitor Days,Total,Total,322.3624367,453.2379269,529.6038511,1053.7104,1228.036902,1128.548595,1321.113743,1541.7773,1232.631892,767.2209222,514.7832459,445.8774181,10538.90463,000s
2013,Visitor Numbers,Serviced Accommodation,Serviced Accommodation,11.24904148,21.30911838,28.23748488,20.58858301,30.61394212,31.6134418,31.57130707,31.78570228,33.37881452,23.45062508,25.25282789,26.15553154,315.2064201,000s
2013,Visitor Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,7.062121587,10.50856214,16.55984789,30.52274805,54.00373287,47.90758113,43.35903923,53.94282769,47.09310148,26.29367171,17.29355235,9.247276745,363.7940629,000s
2013,Visitor Numbers,SFR,SFR,8.2562394,3.149758292,3.891909858,6.066918737,5.309343309,4.388772813,5.51669813,5.572769762,3.798896583,3.66219733,3.171738877,6.896150755,59.68139385,000s
2013,Visitor Numbers,Day Visitor,Day Visitor,227.6048013,345.9912416,365.4310109,824.1130135,848.6563571,744.7115797,953.3307384,1090.709736,873.6396527,563.4231,379.6375324,331.7411376,7548.989901,000s
2013,Visitor Numbers,Total,Total,254.1722037,380.9586804,414.1202536,881.2912633,938.5833754,828.6213755,1033.777783,1182.011036,957.9104653,616.8295941,425.3556516,374.0400966,8287.671778,000s
2013,Vehicle Days,Serviced Accommodation,Serviced Accommodation,6.208901854,12.01354792,18.27624828,12.21388359,17.75335765,18.40273957,17.72807577,19.72616957,14.91890723,13.76612401,11.86928599,9.640806654,172.5180481,000s
2013,Vehicle Days,Non-Serviced Accommodation,Non-Serviced Accommodation,15.04556105,24.6782717,32.26538179,45.1005862,91.84905287,92.83210444,79.76758781,99.64779924,88.15288861,40.2273909,25.78944901,14.33293142,649.689005,000s
2013,Vehicle Days,SFR,SFR,5.848169575,1.874106184,2.370821755,4.641192834,3.309490663,2.611319824,3.907661175,4.105273725,2.335688249,2.220512315,1.824278477,5.08016439,40.12867916,000s
2013,Vehicle Days,Day Visitor,Day Visitor,54.05614031,93.91190843,99.18841725,185.425428,190.9476804,191.4972634,214.4994161,245.4096906,207.4894175,152.9291271,103.0444731,78.78852017,1817.187482,000s
2013,Vehicle Days,Total,Total,81.15877278,132.4778342,152.1008691,247.3810907,303.8595815,305.3434272,315.9027409,368.8889331,312.8969016,209.1431544,142.5274866,107.8424226,2679.523215,000s
2013,Vehicle Numbers,Serviced Accommodation,Serviced Accommodation,3.256182192,8.186354708,11.29690484,5.794405612,9.425707407,9.397954916,8.832848409,8.763152439,9.355999634,6.913031821,7.621788149,7.584492577,96.4288227,000s
2013,Vehicle Numbers,Non-Serviced Accommodation,Non-Serviced Accommodation,2.029541003,3.742797137,4.877804448,8.08098571,15.98846949,14.18326968,11.84396381,14.62373271,13.93291467,7.056142277,4.985946821,2.108053302,103.453621,000s
2013,Vehicle Numbers,SFR,SFR,2.33926783,0.892431516,1.102707793,1.718960309,1.504313938,1.24348563,1.56306447,1.578951433,1.076354032,1.037622577,0.898659349,1.953909381,16.90972826,000s
2013,Vehicle Numbers,Day Visitor,Day Visitor,54.05614031,93.91190843,99.18841725,185.425428,190.9476804,191.4972634,214.4994161,245.4096906,207.4894175,152.9291271,103.0444731,78.78852017,1817.187482,000s
2013,Vehicle Numbers,Total,Total,61.68113133,106.7334918,116.4658343,201.0197797,217.8661712,216.3219736,236.7392928,270.3755271,231.8546858,167.9359238,116.5508674,90.43497543,2033.979654,000s
2013,Accommodation,Serviced Accommodation,Serviced Accommodation,3211.835599,3219.267396,3226.733598,3231,3231,3231,3231,3231,3231,3231,3222.054319,3215.482685,3231,Bed Spaces
2013,Accommodation,Non-Serviced Accommodation,Non-Serviced Accommodation,10046.47113,10731.24332,15105.14611,18274.81938,18419.68453,18419.68453,18424,18313,18395.00438,17585.35624,12566.49293,10902.4032,18424,Bed Spaces
2013,Accommodation,Total,Total,13258.30673,13950.51072,18331.87971,21505.81938,21650.68453,21650.68453,21655,21544,21626.00438,20816.35624,15788.54725,14117.88588,21655,Bed Spaces
2013,Economic Impact,Total,Total,13597.52826,18887.63678,23132.48617,41604.88796,50280.36886,47156.52303,56725.72846,65958.91028,49894.82327,31838.35381,21750.05905,18745.00317,439572.3091,£000s
2014,Economic Impact,Indirect Expenditure,Indirect Expenditure,3830.810615,5579.150029,6293.536905,11514.848,13027.13185,12212.25308,15343.10236,16936.73055,14100.36161,9058.452154,5909.89779,4928.330828,118734.6058,£000s
2014,Economic Impact,Direct Revenue,Direct Revenue,9173.498778,13339.85612,15143.22456,27512.81024,31674.29462,29601.75773,37126.05601,40903.39703,34153.08504,21561.06377,14241.85037,11905.04192,286335.9362,£000s
2014,Economic Impact,VAT,VAT,1834.699756,2667.971225,3028.644912,5502.562048,6334.858925,5920.351546,7425.211202,8180.679407,6830.617009,4312.212754,2848.370075,2381.008385,57267.18724,£000s
2014,Economic Impact,Serviced Accommodation,Serviced Accommodation,2125.566448,2938.543411,4606.149357,4475.619373,6677.360799,5953.923398,8626.858177,8256.278559,6350.02665,5016.224051,3978.246592,3340.146392,62344.94321,£000s
2014,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,3007.347418,3921.38793,6109.300104,9218.463362,15461.90014,15622.17923,17156.67971,21722.31,15930.77007,8612.513112,5156.910107,3700.894634,125620.6558,£000s
2014,Economic Impact,SFR,SFR,950.6865471,302.0012374,385.0823918,756.0520202,535.4346941,418.1572099,641.0334805,672.0053025,387.1794555,367.5537568,299.6237822,831.4482073,6546.258085,£000s
2014,Economic Impact,Day Visitor,Day Visitor,8755.408735,14425.0448,13364.87452,30080.08553,28361.58977,25740.10252,33469.7982,35370.21312,32416.08748,20935.43776,13565.33776,11341.8919,267825.8721,£000s
2014,Economic Impact,Accommodation,Accommodation,1321.738446,1790.309928,2732.162121,3042.099231,4323.997111,4073.292543,6565.217301,6996.096538,4256.193718,3274.032972,2311.305292,1887.00197,42573.44717,£000s
2014,Economic Impact,Food & Drink,Food & Drink,2454.989943,3533.825653,3914.141549,7430.710466,8425.326954,7885.463526,9397.120738,10424.23806,9146.572301,5690.525292,3717.8041,3130.435943,75151.15453,£000s
2014,Economic Impact,Recreation,Recreation,946.8293432,1389.587844,1512.359504,2975.620029,3446.843406,3234.022277,3805.087655,4276.466068,3752.027571,2223.854327,1451.894081,1207.740181,30222.33228,£000s
2014,Economic Impact,Shopping,Shopping,3155.233666,4749.52344,4924.8997,10038.1973,10770.7263,9991.206086,12171.45858,13371.32598,11887.19618,7357.568555,4786.646982,4030.894873,97234.87765,£000s
2014,Economic Impact,Transport,Transport,1294.70738,1876.60926,2059.661685,4026.183217,4707.40085,4417.773296,5187.171733,5835.270379,5111.095269,3015.082623,1974.199919,1648.968957,41154.12457,£000s
