Year,Measure,Sub-Measure,Sub-Measure,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,Units
2010,Economic Impact,Food & Drink,Food & Drink,2204.771691,3233.847327,3998.497425,7675.320694,8834.964753,8647.052902,9027.799222,10546.76185,9367.845802,5882.127483,3156.162851,2660.717105,75235.8691,£000s
2010,Economic Impact,Recreation,Recreation,822.5972873,1215.324566,1524.296288,3018.115393,3570.233169,3484.480894,3598.678758,4253.278471,3776.567377,2243.201531,1183.024366,988.0032019,29677.8013,£000s
2010,Economic Impact,Shopping,Shopping,2643.280407,3894.708582,4905.687818,9914.834261,10916.76601,10391.41924,11059.64503,12849.49182,11590.45404,7193.547105,3722.412604,3121.143673,92203.39059,£000s
2010,Economic Impact,Transport,Transport,1142.450133,1664.894106,2091.544122,4119.605377,4901.480469,4793.565596,4938.406523,5843.848406,5177.35183,3079.341884,1634.025249,1368.359529,40754.87322,£000s
2010,Economic Impact,Direct Expenditure,Direct Expenditure,10736.44638,15605.8288,19135.50475,35140.28972,40562.34694,39713.7386,44395.86569,51545.02103,42850.9955,28052.92704,15600.26088,13045.36239,356384.5877,£000s
2010,Population,Total,Total,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,Persons
2010,Employment,Serviced Accommodation,Serviced Accommodation,2162.823715,2245.530808,2331.062304,2482.519681,2566.008662,2554.907454,2616.536899,2707.637065,2589.643033,2536.498863,2319.105774,2229.400569,2445.139569,FTEs
2010,Employment,Non-Serviced Accommodation,Non-Serviced Accommodation,1696.542635,1918.999495,2082.851437,2535.262607,3319.546832,3499.748675,3317.341909,3784.26394,3425.749697,2364.151956,1925.110097,1823.784194,2641.11279,FTEs
2010,Employment,SFR,SFR,101.3274019,35.74753761,40.96871841,87.01846882,61.77105651,50.11770479,74.00896911,77.94837538,45.32566846,41.69075092,31.95390407,91.33413031,61.60105719,FTEs
2010,Employment,Day Visitor,Day Visitor,827.5761284,1270.389026,1638.93802,3561.043145,3442.157321,3085.723962,3478.385114,3925.032007,3688.571943,2402.35063,1164.366802,940.044907,2452.048251,FTEs
2010,Employment,Direct Employment,Direct Employment,4788.269881,5470.666867,6093.82048,8665.843902,9389.483871,9190.497796,9486.272892,10494.88139,9749.290343,7344.6922,5440.536576,5084.5638,7599.901666,FTEs
2010,Employment,Indirect Employment,Indirect Employment,532.8832139,799.5545785,971.5137373,1803.410064,2067.953949,2035.00279,2294.033896,2656.774233,2197.253407,1426.393086,779.9878528,654.308362,1518.255764,FTEs
2010,Employment,Total,Total,5321.153095,6270.221445,7065.334218,10469.25397,11457.43782,11225.50059,11780.30679,13151.65562,11946.54375,8771.085286,6220.524429,5738.872162,9118.15743,FTEs
2010,Employment,Accommodation,Accommodation,3383.45333,3405.117242,3511.633247,3568.623782,3582.790495,3571.731828,3593.749319,3604.451808,3593.710459,3550.426747,3441.003529,3405.985886,3517.723139,FTEs
2010,Employment,Food & Drink,Food & Drink,505.8372377,741.9364125,917.3688597,1760.936533,2026.991812,1983.879497,2071.233515,2419.726677,2149.249858,1349.527087,724.1133876,610.4440637,1438.437078,FTEs
2010,Employment,Recreation,Recreation,229.0226558,338.3634544,424.3855282,840.2857795,994.0031349,970.1284954,1001.922787,1184.172555,1051.449481,624.5388602,329.3706246,275.0739891,688.5597787,FTEs
2010,Employment,Shopping,Shopping,552.8577761,814.6014018,1026.053706,2073.746397,2283.306365,2173.426973,2313.190359,2687.547433,2424.212212,1504.573047,778.5646762,652.8057127,1607.073838,FTEs
2010,Employment,Transport,Transport,117.0988814,170.6483563,214.37914,422.2514116,502.3920636,491.3310024,506.1769113,598.9829153,530.6683331,315.626459,167.4843595,140.2541481,348.1078318,FTEs
2010,Visitor Days,Serviced Accommodation,Serviced Accommodation,50.10942791,63.75725217,76.88083204,103.0912955,116.2201554,115.8075819,123.4673535,137.4522495,118.4642113,112.8470963,76.01172848,60.91165921,1155.020843,000s
2010,Visitor Days,Non-Serviced Accommodation,Non-Serviced Accommodation,50.08782951,102.807452,117.3893192,209.0895591,375.6898557,418.6928287,381.752731,483.6926747,402.3223869,177.9142222,94.82594513,77.85434866,2892.119153,000s
